#{"t_start": 1607735214.9873712, "env_id": null}
r,l,t
39501.947209,2002,2799.473951
40860.041248,2002,2801.864597
39093.432802,2002,2804.257946
33594.476548,2002,2805.743688
39880.106699,2002,2808.141666
39161.568011,2002,2810.557169
40774.403738,2002,2812.956083
34263.833895,2002,2815.351504
40832.016429,2002,2817.745508
40556.634081,2002,2820.143493
40901.269536,2002,2822.538141
36213.372037,2002,2824.932777
37583.115849,2002,2827.325863
39214.816252,2002,2829.723328
39940.573325,2002,2832.121813
38004.702568,2002,2834.513116
35679.198586,2002,2836.911227
28970.563562,2002,2839.308809
39991.253853,2002,2841.704415
32740.623324,2002,2844.099161
37239.540371,2002,2846.501368
40387.844831,2002,2848.896743
40507.632961,2002,2851.29267
39227.297102,2002,2853.682775
36673.091595,2002,2856.075596
36204.16354,2002,2858.480572
19942.561611,1559,2860.571358
37827.94138,2002,2862.961616
39834.805969,2002,2865.354245
38393.844226,2002,2867.749235
31905.343208,2002,2870.136369
40406.177706,2002,2872.536452
38880.89582,2002,2874.93353
39879.889637,2002,2877.32365
31919.871248,2002,2879.713219
34372.715936,2002,2882.102544
35489.12098,2002,2884.494486
39966.619771,2002,2886.892564
32934.134343,2002,2888.389139
37640.250856,2002,2890.782061
39149.576656,2002,2893.181448
37752.162228,2002,2895.576375
40068.747285,2002,2897.968272
37124.653978,2002,2900.378495
40175.671963,2002,2902.778041
40531.186396,2002,2905.182241
39804.436232,2002,2907.573628
39494.810814,2002,2909.971005
39517.860462,2002,2912.364992
40934.056396,2002,2914.759912
38961.231782,2002,2917.159782
40653.648667,2002,2919.556671
38364.701608,2002,2921.962372
40642.59262,2002,2924.357673
40647.504221,2002,2926.753587
40654.653525,2002,2929.149945
40272.479868,2002,2931.550039
40731.896371,2002,2933.947127
37908.525684,2002,2936.34736
39419.097161,2002,2938.748514
37593.509855,2002,2941.140714
37779.850432,2002,2943.531275
40416.826248,2002,2945.956168
40070.04705,2002,2948.350163
37442.879441,2002,2950.743932
29588.917799,2002,2953.138665
16928.611033,2002,2955.533979
33034.206549,2002,2957.930404
29825.29216,2002,2960.326641
25222.327409,2002,2962.721832
29702.985429,2002,2965.112264
22641.281945,2002,2967.511649
29923.583938,2002,2969.915422
33828.507295,2002,2972.322682
37172.839646,2002,2974.724128
34026.323944,2002,2977.129352
27812.200852,2002,2979.55022
34612.500006,2002,2981.953421
39376.839021,2002,2984.345927
37974.515175,2002,2986.745261
35228.132808,2002,2989.146588
40778.363012,2002,2991.544842
32140.122063,2002,2993.942496
39071.772467,2002,2995.418482
35739.179932,2002,2997.814665
27845.057186,2002,3000.22155
37700.552904,2002,3002.612826
38705.588405,2002,3005.010546
33814.177543,2002,3007.414163
40842.740422,2002,3009.810914
33895.119202,2002,3012.204172
33832.380902,2002,3014.60565
33838.287807,2002,3017.007108
37522.1908,2002,3019.406404
33852.531219,2002,3021.804819
35232.052898,2002,3024.203131
39513.193585,2002,3026.604275
40156.446988,2002,3028.997476
39467.116749,2002,3031.395692
39906.73598,2002,3033.789095
34710.80602,2002,3036.188039
37733.362068,2002,3038.584154
38669.941784,2002,3040.988504
39466.253473,2002,3043.391203
39098.554164,2002,3045.789511
39692.048455,2002,3048.19558
35107.316802,2002,3050.590808
35925.28025,2002,3052.988728
37912.27403,2002,3055.383708
39140.310344,2002,3057.779172
40122.909551,2002,3060.177698
39377.335464,2002,3062.574707
40382.720777,2002,3064.970879
39130.660271,2002,3067.375997
36646.701398,2002,3069.773804
40380.871193,2002,3072.172899
39108.129392,2002,3074.563485
39022.141696,2002,3076.958054
39023.892023,2002,3079.349089
40577.993238,2002,3081.758854
35971.757477,2002,3084.14995
37776.97076,2002,3086.545678
39177.667539,2002,3088.944866
40567.139364,2002,3091.342884
39315.652454,2002,3093.735513
40826.779691,2002,3096.137001
40625.420081,2002,3098.534743
35590.933353,2002,3100.029589
32483.898493,2002,3102.424207
40529.25194,2002,3104.827754
22460.404707,2002,3107.228129
33980.153274,2002,3109.619417
34218.004643,2002,3112.0167
37628.412111,2002,3114.414988
35301.592438,2002,3116.829235
33977.709581,2002,3119.234818
31834.017297,2002,3121.640218
36722.0215,2002,3124.039235
36895.573094,2002,3126.441411
39498.828148,2002,3128.841744
39282.593354,2002,3131.242065
39091.537511,2002,3133.639696
40504.846368,2002,3136.038209
38278.163699,2002,3138.435748
38015.325523,2002,3140.835114
37840.516098,2002,3143.250452
33106.993393,2002,3145.648173
39081.927874,2002,3148.041402
38892.61275,2002,3150.434975
40316.272413,2002,3152.833117
40577.408989,2002,3155.228925
37810.022337,2002,3157.629864
36997.317068,2002,3160.031775
34814.58758,2002,3162.43821
35540.955073,2002,3201.812809
32102.859836,2002,3204.222632
36804.104267,2002,3206.624106
29933.249218,2002,3209.149171
34373.153367,2002,3211.693302
38695.102064,2002,3214.261021
35164.998085,2002,3216.655225
34732.514755,2002,3219.060733
36909.657082,2002,3221.460639
34106.570709,2002,3223.861856
39952.605428,2002,3226.267883
39649.159787,2002,3228.670979
36191.617523,2002,3231.071698
33469.126581,2002,3233.46878
40310.349133,2002,3235.861852
37811.206901,2002,3238.255638
39079.668627,2002,3240.649145
40395.871897,2002,3243.041136
34874.00748,2002,3245.435963
38758.509186,2002,3247.830133
40677.28691,2002,3250.239716
33826.504382,2002,3252.640952
36413.940498,2002,3255.036419
29255.467797,2002,3257.434947
37659.184976,2002,3259.836614
33648.165409,2002,3262.232776
40053.244867,2002,3264.632702
39425.435783,2002,3267.030452
38410.250894,2002,3269.423244
40790.858801,2002,3271.828122
40717.147683,2002,3274.225643
35462.080843,2002,3276.618722
40240.284181,2002,3279.024722
38408.000194,2002,3281.452021
38895.756823,2002,3283.849352
34506.837587,2002,3286.246772
36484.064779,2002,3288.643923
40883.342145,2002,3291.041744
40011.943282,2002,3293.443328
39151.071773,2002,3295.835772
38036.458912,2002,3298.241149
38186.360191,2002,3300.636509
38699.974605,2002,3303.032758
40023.24933,2002,3305.433723
40099.094028,2002,3306.909987
35919.202542,2002,3309.304679
38836.773879,2002,3311.709845
36826.952026,2002,3314.103311
37084.938878,2002,3316.505749
37418.569675,2002,3318.905656
40100.4761,2002,3321.3068
34097.290573,2002,3323.705586
39372.435316,2002,3326.10844
40723.155089,2002,3328.505957
39626.348248,2002,3330.90558
35286.542023,2002,3333.305473
40614.350159,2002,3335.704238
36594.452179,2002,3338.108433
36822.637385,2002,3340.512629
38507.510262,2002,3342.913569
40473.391874,2002,3345.314812
40144.139267,2002,3347.714591
38426.935847,2002,3350.11677
40396.590537,2002,3352.521978
40297.105175,2002,3354.924697
40442.643146,2002,3357.328419
35210.140351,2002,3359.73647
40623.470617,2002,3362.171513
39649.559657,2002,3364.577087
40724.345619,2002,3366.983239
38015.315801,2002,3369.386267
39414.67637,2002,3371.783504
40391.554344,2002,3374.189408
39638.098495,2002,3376.591285
35833.344621,2002,3378.990236
37554.494622,2002,3381.391883
37207.615211,2002,3383.799153
40385.416506,2002,3386.205849
39668.068656,2002,3388.607271
39672.145693,2002,3391.003854
40259.292961,2002,3393.403835
39536.185483,2002,3395.797696
40335.593175,2002,3398.202801
40470.790257,2002,3400.599192
38040.544261,2002,3402.993383
40291.062628,2002,3405.394938
38804.973193,2002,3407.790155
38238.552415,2002,3410.184187
40340.567997,2002,3412.577696
39704.36603,2002,3414.06617
40538.379211,2002,3416.476654
39361.736197,2002,3418.878693
40046.308336,2002,3421.277326
37203.765811,2002,3423.677155
39507.523129,2002,3426.077179
40539.38598,2002,3428.475829
39653.480244,2002,3430.873078
40545.82933,2002,3433.265792
38480.915398,2002,3435.660582
40236.760293,2002,3438.056676
36957.756575,2002,3440.452404
37538.131947,2002,3442.853801
40328.343182,2002,3445.251511
38643.916859,2002,3447.646281
39545.616171,2002,3450.038505
40505.050107,2002,3452.436321
40233.643492,2002,3454.836045
37574.283118,2002,3457.232705
40086.218118,2002,3459.632301
38249.274964,2002,3462.021697
39148.252705,2002,3464.416975
40593.858514,2002,3466.8096
36155.26936,2002,3469.199912
37077.682663,2002,3471.592064
39382.452007,2002,3473.985585
37720.207687,2002,3476.387468
36330.31946,2002,3478.802838
39890.556614,2002,3481.211244
40829.445141,2002,3483.611252
40240.21698,2002,3486.037079
37015.057691,2002,3488.425999
38237.208662,2002,3490.82547
39880.301382,2002,3493.218796
35746.395857,2002,3495.623867
39359.838268,2002,3498.015839
38476.858744,2002,3500.412237
38509.611127,2002,3502.804667
34973.689862,2002,3505.187503
40587.637677,2002,3507.571861
38183.373478,2002,3509.961245
39492.147484,2002,3512.347339
40425.162564,2002,3514.741415
36014.610436,2002,3517.135814
32195.280276,2002,3518.615765
33732.310209,2002,3521.018625
40550.967027,2002,3523.412694
37522.37074,2002,3525.804145
40108.088768,2002,3528.196036
33722.845078,2002,3530.605098
34185.741748,2002,3532.999544
36235.252319,2002,3535.390263
39337.006954,2002,3537.782818
34431.383377,2002,3540.187414
40358.185361,2002,3542.57702
37260.677439,2002,3544.968698
38084.387245,2002,3547.372413
39875.023208,2002,3549.776103
39010.629506,2002,3552.175613
35878.359639,2002,3554.563226
39091.03475,2002,3556.954464
33856.786926,2002,3559.344303
39609.684584,2002,3561.736732
40365.963447,2002,3564.140001
40494.537918,2002,3566.544005
40046.827119,2002,3568.943266
38081.54398,2002,3571.33589
38924.817741,2002,3573.731317
40401.945997,2002,3576.124061
34945.698097,2002,3578.557819
35392.54612,2002,3580.953652
36531.431609,2002,3583.361879
36329.745312,2002,3585.753738
36319.932364,2002,3588.149382
38309.923943,2002,3590.540149
37575.067058,2002,3592.935087
35949.937468,2002,3595.327835
38801.840004,2002,3597.723696
39631.221693,2002,3600.117435
37754.167044,2002,3602.520849
40656.105022,2002,3604.925038
38528.38288,2002,3607.320127
39159.348094,2002,3609.717826
40798.65384,2002,3612.114912
40887.516118,2002,3614.510109
38512.814048,2002,3616.910327
38918.913312,2002,3619.299066
35636.341081,2002,3621.725543
37946.99779,2002,3624.123664
39124.926265,2002,3625.600457
39997.424817,2002,3627.997293
39515.938069,2002,3630.400112
40597.410704,2002,3632.804656
40709.425744,2002,3635.206593
39944.646774,2002,3637.603877
35938.950106,2002,3640.015532
39175.710612,2002,3642.425036
36389.446196,2002,3644.823001
40055.388004,2002,3647.238954
40767.264626,2002,3649.642592
40109.198786,2002,3652.040611
40519.610817,2002,3654.432619
39536.581051,2002,3656.841249
39238.327655,2002,3659.242297
39827.401785,2002,3661.658077
38913.58166,2002,3664.053545
38934.350884,2002,3666.457671
39734.84046,2002,3668.853946
39022.281962,2002,3671.249253
38232.270006,2002,3673.645007
38068.697142,2002,3676.044775
39523.348489,2002,3678.438432
38771.415424,2002,3680.828366
40625.903521,2002,3683.221547
38128.071799,2002,3685.615978
40172.175901,2002,3688.022067
39520.394522,2002,3690.41525
40094.464091,2002,3692.814154
40312.351037,2002,3695.211812
37107.003722,2002,3697.604678
39395.256942,2002,3699.996104
35991.268218,2002,3702.391706
40112.556801,2002,3704.781052
40784.459848,2002,3707.186926
39430.997837,2002,3709.576988
40751.185638,2002,3711.972738
39890.508964,2002,3714.366766
40895.672707,2002,3716.757178
39240.302759,2002,3719.148959
40552.390111,2002,3721.543116
40350.637787,2002,3723.956586
40275.711526,2002,3726.359022
40850.508638,2002,3728.75903
39761.285828,2002,3730.230561
40802.982731,2002,3732.651489
38861.183773,2002,3735.05148
40601.140517,2002,3737.447078
38550.508378,2002,3739.841846
36384.877147,2002,3742.247254
40479.477562,2002,3744.658414
38618.675192,2002,3747.056031
40605.471049,2002,3749.448949
38560.203879,2002,3751.859495
39789.820499,2002,3754.254009
40164.634742,2002,3756.650319
40512.814447,2002,3759.051393
39952.952752,2002,3761.462558
38958.353584,2002,3763.86843
37899.659081,2002,3766.265539
39269.933689,2002,3768.663482
39838.467029,2002,3771.063777
36975.576247,2002,3773.460798
38315.720678,2002,3775.857848
38966.299059,2002,3778.260998
40501.918332,2002,3780.656947
39568.548418,2002,3783.057308
35660.058375,2002,3785.460781
37977.275631,2002,3787.865654
38965.021597,2002,3790.260787
37074.314408,2002,3792.651029
33925.771677,2002,3795.047394
36309.44624,2002,3837.244275
39908.279773,2002,3839.649249
37617.835298,2002,3842.051584
40760.716481,2002,3844.451336
40848.533867,2002,3846.861366
37388.706612,2002,3849.265571
39957.99409,2002,3851.660855
39741.914301,2002,3854.057483
38468.678611,2002,3856.460353
38443.994065,2002,3858.865135
40265.818343,2002,3861.269035
36941.362026,2002,3863.670511
39236.094258,2002,3866.070199
35753.932244,2002,3868.471486
36109.833897,2002,3870.873939
36983.630859,2002,3873.280796
39741.723746,2002,3875.693694
37273.242909,2002,3878.115623
40168.772097,2002,3880.519197
39778.587348,2002,3882.924873
35363.065586,2002,3885.320531
20745.019321,2002,3887.72382
36098.97484,2002,3890.121985
36887.569579,2002,3892.518123
38316.855952,2002,3894.925243
27706.826711,2002,3897.332645
30583.698051,2002,3899.765175
37312.069349,2002,3902.174789
36352.770759,2002,3904.572854
38119.820047,2002,3906.972795
38082.741695,2002,3909.377572
40386.322447,2002,3911.779632
38550.49532,2002,3914.180849
40251.703495,2002,3916.582686
37292.177133,2002,3918.992336
35711.804062,2002,3921.399135
38692.899168,2002,3923.798499
39811.886649,2002,3926.198674
37362.799255,2002,3928.603196
36985.276263,2002,3930.999204
37609.079464,2002,3933.394037
38156.084437,2002,3935.802587
34740.098984,2002,3938.203531
33496.03918,2002,3940.608058
37002.737903,2002,3942.085724
39494.804086,2002,3944.491788
36016.149962,2002,3946.889673
38373.0675,2002,3949.292468
37480.449097,2002,3951.69475
32997.329695,2002,3954.100643
40141.665438,2002,3956.497383
39172.896367,2002,3958.897814
37601.70692,2002,3961.298943
37225.249156,2002,3963.699299
39486.759925,2002,3966.08946
38049.552965,2002,3968.459667
39822.44809,2002,3970.832806
39550.31207,2002,3973.191719
35711.52571,2002,3975.555721
38562.783979,2002,3977.920164
38354.181504,2002,3980.29397
37891.990475,2002,3982.657237
38612.716622,2002,3985.024694
35681.80733,2002,3987.387151
34581.412651,2002,3989.756331
28664.762374,2002,3992.137901
36148.810971,2002,3994.515341
31631.870165,2002,3996.885414
34564.533247,2002,3999.248915
37249.642819,2002,4001.640606
36771.903968,2002,4004.014377
40270.073457,2002,4006.385867
36981.498646,2002,4008.753678
40376.677268,2002,4011.125081
40822.17709,2002,4013.50645
39474.673319,2002,4015.874018
38077.5541,2002,4018.242631
40211.545133,2002,4020.604701
37657.079146,2002,4022.982083
30804.543468,2002,4025.362307
21766.525585,2002,4027.739723
40758.43055,2002,4030.105783
38016.878266,2002,4032.475234
40657.643874,2002,4034.839176
35650.31864,2002,4037.204632
39058.687491,2002,4039.565911
40429.75633,2002,4041.935644
38236.406953,2002,4044.300373
39589.310562,2002,4046.659708
38569.369603,2002,4048.122538
31575.254392,2002,4050.478843
40892.515165,2002,4052.843604
10755.446905,1538,4054.87158
18989.04992,2002,4057.228221
21221.911769,1903,4059.526461
10156.191426,1673,4061.645724
39512.478814,2002,4064.007821
38741.805554,2002,4066.372181
14690.645447,2002,4068.72708
17018.74393,1373,4070.624151
12142.161664,2002,4072.078397
36036.404967,2002,4074.437167
12175.334719,1990,4076.788812
27155.498082,2002,4079.147336
22787.076457,2002,4081.498538
21781.639313,2002,4083.857366
16233.628275,1988,4086.210904
34771.732014,2002,4088.57425
19171.229853,1609,4090.653329
38937.388104,2002,4093.007185
21534.722469,1814,4095.233585
27602.09128,2002,4097.593203
28770.738166,2002,4099.948208
18076.235634,2002,4102.305811
15426.252544,1057,4103.080462
19371.030444,1994,4105.431481
25864.486784,2002,4107.788275
35443.428174,2002,4110.139621
-1558.98861,2002,4112.500541
15181.379858,1268,4114.331967
11110.163584,2002,4116.689281
10575.420387,1051,4117.463022
25113.102188,2002,4119.848288
-267.510589,900,4121.431796
18287.038175,2002,4123.78858
6130.70178,1581,4125.847048
10868.16025,2002,4128.202372
